SC,SP,Periode,Device_trust,Friendship,Localisation,Reputation,Experiance
f3,f2,210,0.999998,0.333333,0.657919,0.749159,0.814345
f3,f4,210,1,0.666667,0.634183,0.738149,0.658797
h4,f1,210,1,0.5,0.350769,0.745252,0.575
h4,f4,210,1,0.5,0.801733,0.738149,0.917563
h4,f4,210,1,0.5,0.801733,0.738149,0.917563
h4,f1,210,1,0.5,0.350769,0.745252,0.575
h5,f4,210,1,0.333333,0.793936,0.738149,0.736964
h5,f1,210,1,0.333333,0.119574,0.745252,0.4
h5,h4,210,1,0.666667,0.664526,0.698008,0.976
h4,f2,211,0.999999,0.5,0.490369,0.749159,0.921429
f4,f2,211,0.999999,0.5,0.292101,0.749159,0.791667
f2,f5,211,1,0.75,0.0994279,0.732334,0.965
f2,f5,211,1,0.75,0.0994279,0.732334,0.965
h1,f5,211,1,0.5,0.269286,0.732334,0.39
f5,f2,212,0.999999,1,0.0994279,0.749159,0.519667
f5,f4,212,1,0.333333,0.552963,0.740643,0.869
f4,f1,212,1,0.5,0.163344,0.745252,0.38
f4,f2,212,0.999999,0.5,0.292101,0.749159,0.701429
h5,f1,212,1,0.333333,0.119574,0.745252,0.4
h5,f4,212,1,0.333333,0.793936,0.740643,0.736964
f3,f1,212,1,0.333333,0.502559,0.745252,0.723835
f3,h1,212,1,0.333333,0.4744,0.447778,0.3
f4,f1,212,1,0.5,0.163344,0.745252,0.38
f4,f2,212,0.999999,0.5,0.292101,0.749159,0.862857
f4,h1,212,1,0.5,0.212492,0.447778,0.45
f4,h5,212,1,0.5,0.793936,0.613,0.79
f3,f1,212,1,0.333333,0.502559,0.745252,0.723835
f3,h1,212,1,0.333333,0.4744,0.447778,0.3
f3,f2,212,0.999999,0.333333,0.657919,0.749159,0.787679
f3,h5,212,1,0.333333,0.517238,0.613,0.85
h1,f1,212,1,0,0.750855,0.745252,0.34
h1,f2,212,0.999999,0.5,0.556362,0.749159,0.298182
h1,h5,212,1,0.5,0.228055,0.613,0.34
h1,h5,212,1,0.5,0.228055,0.613,0.34
h1,f1,212,1,0,0.750855,0.745252,0.34
h1,f2,212,0.999999,0.5,0.556362,0.749159,0.298182
h1,f4,212,1,0.5,0.212492,0.740643,0.34
f2,f1,213,1,0.5,0.742268,0.745252,0.971429
f2,f4,213,1,0.25,0.292101,0.740643,0.9775
h5,f1,213,1,0.333333,0.119574,0.745252,0.4
h5,f2,213,1,0.333333,0.191639,0.749159,0.899571
h5,f3,213,1,0.333333,0.517238,0.742192,0.799
h5,f4,213,1,0.333333,0.793936,0.740643,0.858964
h4,f1,213,1,0.5,0.350769,0.745252,0.575
h4,f2,213,1,0.5,0.490369,0.749159,0.932653
h4,f3,213,1,0.5,0.83245,0.742192,0.995714
h4,f4,213,1,0.5,0.801733,0.740643,0.926241
h4,f3,213,1,0.5,0.83245,0.742192,0.995714
h4,f4,213,1,0.5,0.801733,0.740643,0.926241
h4,f2,213,1,0.5,0.490369,0.749159,0.932653
h4,f1,213,1,0.5,0.350769,0.745252,0.575
h1,f1,213,1,0,0.750855,0.745252,0.34
h1,f2,213,1,0.5,0.556362,0.749159,0.298182
h1,f3,213,1,0.5,0.4744,0.742192,0.352
h1,f4,213,1,0.5,0.212492,0.740643,0.34
h3,f1,213,1,0.5,0.659381,0.745252,0.952286
h3,f2,213,1,0.5,0.851998,0.749159,0.957143
h3,f3,213,1,0.5,0.805921,0.742192,0.946964
h3,f4,213,1,0.5,0.440104,0.740643,0.911857
f4,f1,213,1,0.5,0.163344,0.745252,0.38
f4,f2,213,1,0.5,0.292101,0.749159,0.862857
f4,f3,213,1,1,0.634183,0.742192,0.973429
f4,h2,213,1,0,0.0635079,0.690799,0.5
h3,f2,213,1,0.5,0.851998,0.749159,0.957143
h3,f3,213,1,0.5,0.805921,0.742192,0.946964
h3,f1,213,1,0.5,0.659381,0.745252,0.952286
h3,f4,213,1,0.5,0.440104,0.740643,0.911857
h3,h2,213,1,0,0.621867,0.690799,0.38
f2,f4,214,1,0.25,0.292101,0.740643,0.9775
h4,f2,214,1,0.5,0.490369,0.746999,0.932653
h4,f4,214,1,0.5,0.801733,0.740643,0.926241
h5,f4,214,1,0.333333,0.793936,0.740643,0.951464
f4,f2,215,1,0.5,0.292101,0.746999,0.909107
f4,f5,215,1,0.5,0.552963,0.732334,0.944737
f4,h2,215,1,0,0.0635079,0.690799,0.5
f4,h3,215,1,0.5,0.440104,0.728531,0.602679
h5,f2,215,1,0.333333,0.191639,0.746999,0.899571
h5,f4,215,1,0.333333,0.793936,0.740643,0.851464
h5,f5,215,1,0.333333,0.750669,0.732334,0.885667
h5,h2,215,1,0.666667,0,0.690799,0.9685
h5,h3,215,1,0.666667,0.334537,0.728531,0.995
h4,f2,215,1,0.5,0.490369,0.746999,0.941071
h4,f4,215,1,0.5,0.801733,0.740643,0.926241
h4,f5,215,1,0,0.480404,0.732334,0.882143
h4,h2,215,1,0,0.261497,0.690799,0.5
h4,h3,215,1,1,0.638371,0.728531,0.683333
h3,f2,215,1,0.5,0.851998,0.746999,0.957143
h3,f4,215,1,0.5,0.440104,0.740643,0.911857
h3,f5,215,1,0,0.225157,0.732334,0.5
h3,h2,215,1,0,0.621867,0.690799,0.38
f5,f2,215,1,1,0.0994279,0.746999,0.519667
f5,f3,215,1,0.333333,0.375065,0.744647,0.883333
f5,f4,215,1,0.333333,0.552963,0.740643,0.869
f5,h2,215,1,0.333333,0,0.690799,0.7
f5,h3,215,1,0,0.225157,0.728531,0.5
h1,f5,216,1,0.5,0.269286,0.732334,0.39
h2,f1,216,1,0.5,0.685799,0.745252,0.98875
h2,f5,216,1,0.5,0,0.732334,0.957143
h1,f5,216,1,0.5,0.269286,0.732334,0.39
h1,f1,216,1,0,0.750855,0.745252,0.34
h1,f3,216,1,0.5,0.4744,0.744647,0.352
f2,f1,216,1,0.5,0.742268,0.745252,0.971429
f2,f3,216,1,0.25,0.657919,0.744647,0.833333
f2,f5,216,1,0.75,0.0994279,0.732334,0.965
h3,f1,216,1,0.5,0.659381,0.745252,0.952286
h3,f3,216,1,0.5,0.805921,0.744647,0.946964
h3,f5,216,1,0,0.225157,0.732334,0.5
h3,f1,216,1,0.5,0.659381,0.745252,0.952286
h3,f5,216,1,0,0.225157,0.732334,0.5
h3,f4,216,1,0.5,0.440104,0.740643,0.911857
h3,h2,216,1,0,0.621867,0.690799,0.38
f4,f1,216,1,0.5,0.163344,0.745252,0.38
f4,f5,216,1,0.5,0.552963,0.732334,0.944737
f4,h2,216,1,0,0.0635079,0.690799,0.5
f5,f1,216,1,0.666667,0.0983332,0.745252,0.978571
f5,f4,216,1,0.333333,0.552963,0.740643,0.869
f5,h2,216,1,0.333333,0,0.690799,0.7
f2,f4,216,1,0.25,0.292101,0.740643,0.9775
f2,f5,216,1,0.75,0.0994279,0.732334,0.965
f2,h2,216,1,0.25,0.768221,0.690799,0.877
h5,f2,216,1,0.333333,0.191639,0.746999,0.899571
h5,f4,216,1,0.333333,0.793936,0.740643,0.851464
h5,f5,216,1,0.333333,0.750669,0.732334,0.885667
h5,h2,216,1,0.666667,0,0.690799,0.9685
h5,h3,216,1,0.666667,0.334537,0.728531,0.995
h1,f3,217,1,0.5,0.4744,0.744647,0.352
f1,f3,217,1,0.333333,0.502559,0.744647,0.890301
f1,h1,217,1,0,0.750855,0.447778,0.3
f3,f2,217,1,0.333333,0.657919,0.746999,0.926429
f3,h1,217,1,0.333333,0.4744,0.447778,0.3
h4,f2,217,1,0.5,0.490369,0.746999,0.941071
h4,h1,217,1,0.5,0.367107,0.447778,0.3
h3,h1,217,1,0.5,0.550043,0.447778,0.3
h3,h1,217,1,0.5,0.550043,0.447778,0.3
f4,f2,217,1,0.5,0.292101,0.746999,0.909107
f4,f3,217,1,1,0.634183,0.744647,0.973429
f4,h1,217,1,0.5,0.212492,0.447778,0.45
f4,h2,217,1,0,0.0635079,0.690799,0.5
h3,f2,218,1,0.5,0.851998,0.746999,0.957143
h3,f5,218,1,0,0.225157,0.732334,0.5
h5,f2,218,1,0.333333,0.191639,0.746999,0.899571
h5,f5,218,1,0.333333,0.750669,0.732334,0.885667
h5,h3,218,1,0.666667,0.334537,0.728531,0.995
f2,f5,218,1,0.75,0.0994279,0.732334,0.965
f2,h3,218,1,0.25,0.851998,0.728531,0.951579
f2,h3,218,1,0.25,0.851998,0.728531,0.951579
f2,f5,218,1,0.75,0.0994279,0.732334,0.965
f1,f2,218,1,0.666667,0.742268,0.746999,0.595167
f1,f5,218,1,0.666667,0.0983332,0.732334,0.907857
f1,h3,218,1,0.333333,0.659381,0.728531,0.808571
f5,f2,218,1,1,0.0994279,0.746999,0.519667
f5,f4,218,0.995163,0.333333,0.552963,0.743001,0.869
f3,h2,219,1,0.333333,0.428662,0.690799,0.806667
h4,f2,219,1,0.5,0.490369,0.746999,0.867619
h4,h2,219,1,0,0.261497,0.690799,0.5
f3,h2,219,1,0.333333,0.428662,0.690799,0.806667
f3,f1,219,1,0.333333,0.502559,0.747799,0.887643
f3,f5,219,1,0.333333,0.375065,0.732334,0.9135
f3,h3,219,1,0.333333,0.805921,0.728531,0.81
h1,f1,219,1,0,0.750855,0.747799,0.34
h1,f5,219,1,0.5,0.269286,0.732334,0.39
h1,h2,219,1,0.5,0.43937,0.690799,0.36
h1,h3,219,1,0.5,0.550043,0.728531,0.34
h1,h3,219,1,0.5,0.550043,0.728531,0.34
h1,f5,219,1,0.5,0.269286,0.732334,0.39
h1,h2,219,1,0.5,0.43937,0.690799,0.36
h1,f1,219,1,0,0.750855,0.747799,0.34
h4,h2,219,1,0,0.261497,0.690799,0.5
h4,f1,219,1,0.5,0.350769,0.747799,0.575
h4,f5,219,1,0,0.480404,0.732334,0.882143
h4,h3,219,1,1,0.638371,0.728531,0.683333
h5,f4,220,0.998369,0.333333,0.793936,0.743001,0.851464
h5,f4,220,0.998369,0.333333,0.793936,0.743001,0.851464
h5,f2,220,1,0.333333,0.191639,0.746999,0.899571
h5,f3,220,1,0.333333,0.517238,0.744647,0.799
h1,f2,220,1,0.5,0.556362,0.746999,0.298182
h1,f3,220,1,0.5,0.4744,0.744647,0.352
h1,f5,220,0.988801,0.5,0.269286,0.732334,0.39
h1,h5,220,1,0.5,0.228055,0.6388,0.34
f4,f1,220,1,0.5,0.163344,0.747799,0.38
f4,f2,220,1,0.5,0.292101,0.746999,0.909107
f4,f3,220,1,1,0.634183,0.744647,0.973429
f4,f5,220,0.988801,0.5,0.552963,0.732334,0.9475
f4,h5,220,1,0.5,0.793936,0.6388,0.9125
f5,f1,220,1,0.666667,0.0983332,0.747799,0.751429
f5,f2,220,1,1,0.0994279,0.746999,0.519667
f5,f3,220,1,0.333333,0.375065,0.744647,0.883333
f5,f4,220,0.998369,0.333333,0.552963,0.743001,0.869
f5,h5,220,1,0.333333,0.750669,0.6388,0.805
h5,f4,221,0.999053,0.333333,0.793936,0.743001,0.886821
h1,f4,221,0.999053,0.5,0.212492,0.743001,0.34
f3,f2,221,1,0.333333,0.657919,0.752952,0.926429
f3,f4,221,0.999053,0.666667,0.634183,0.743001,0.658797
f1,f4,221,0.999053,0.333333,0.163344,0.743001,0.627778
h3,f1,221,1,0.5,0.659381,0.747799,0.952286
h3,f4,221,0.999053,0.5,0.440104,0.743001,0.923857
h1,f4,221,0.999053,0.5,0.212492,0.743001,0.34
h1,f1,221,1,0,0.750855,0.747799,0.34
f3,f4,221,0.999053,0.666667,0.634183,0.743001,0.658797
f3,f1,221,1,0.333333,0.502559,0.747799,0.902643
f3,h2,221,1,0.333333,0.428662,0.690799,0.876
h3,f2,222,1,0.5,0.851998,0.752952,0.957143
h5,f2,222,1,0.333333,0.191639,0.752952,0.899571
h5,h3,222,1,0.666667,0.334537,0.732708,0.995
f2,f1,222,1,0.5,0.742268,0.747799,0.971429
f2,h3,222,1,0.25,0.851998,0.732708,0.969
f5,f1,222,1,0.666667,0.0983332,0.747799,0.751429
f5,f2,222,1,1,0.0994279,0.752952,0.519667
f5,h3,222,1,0,0.225157,0.732708,0.5
h3,f2,222,1,0.5,0.851998,0.752952,0.957143
h3,f1,222,1,0.5,0.659381,0.747799,0.952286
h1,f1,222,1,0,0.750855,0.747799,0.34
h1,h3,222,1,0.5,0.550043,0.732708,0.34
f1,f2,223,1,0.666667,0.742268,0.752952,0.595167
f1,f4,223,0.99968,0.333333,0.163344,0.743001,0.815
f1,h2,223,1,0.333333,0.685799,0.690799,0.904286
f1,h5,223,1,0.333333,0.119574,0.6388,0.7
f2,f1,223,1,0.5,0.742268,0.747799,0.98
f2,f4,223,0.99968,0.25,0.292101,0.743001,0.9775
f2,h2,223,1,0.25,0.768221,0.690799,0.877
f2,h5,223,1,0.25,0.191639,0.6388,0.5
f4,f3,224,1,1,0.634183,0.744647,0.973429
h5,f3,224,1,0.333333,0.517238,0.744647,0.799
f2,f1,224,1,0.5,0.742268,0.747799,0.98
f2,f3,224,1,0.25,0.657919,0.744647,0.833333
h3,f1,224,1,0.5,0.659381,0.747799,0.952286
h3,f3,224,1,0.5,0.805921,0.744647,0.889821
h3,f4,224,0.999814,0.5,0.440104,0.743001,0.923857
h3,f5,224,0.998726,0,0.225157,0.732334,0.5
h5,f3,224,1,0.333333,0.517238,0.744647,0.799
h5,f4,224,0.999814,0.333333,0.793936,0.743001,0.954679
h5,f5,224,0.998726,0.333333,0.750669,0.732334,0.885667
h5,h3,224,1,0.666667,0.334537,0.732708,0.995
h4,f3,225,1,0.5,0.83245,0.744647,0.995714
f1,f3,225,1,0.333333,0.502559,0.744647,0.795786
h2,f1,225,1,0.5,0.685799,0.750201,0.98875
h2,f3,225,1,0.5,0.428662,0.744647,0.777937
h5,f1,225,1,0.333333,0.119574,0.750201,0.4
h5,f3,225,1,0.333333,0.517238,0.744647,0.8325
f3,f1,225,1,0.333333,0.502559,0.750201,0.902643
h3,f1,225,1,0.5,0.659381,0.750201,0.952286
h3,f2,225,1,0.5,0.851998,0.752952,0.957143
h3,f3,225,1,0.5,0.805921,0.744647,0.889821
h1,f1,226,1,0,0.750855,0.750201,0.34
h1,f2,226,1,0.5,0.556362,0.752952,0.298182
h1,f5,226,0.99957,0.5,0.269286,0.732334,0.39
h1,h3,226,1,0.5,0.550043,0.732708,0.58
f1,f2,226,1,0.666667,0.742268,0.752952,0.595167
f1,f5,226,0.99957,0.666667,0.0983332,0.732334,0.907857
f1,h1,226,0.999992,0,0.750855,0.447778,0.3
f1,h2,226,1,0.333333,0.685799,0.690799,0.912987
f1,h3,226,1,0.333333,0.659381,0.732708,0.827714
h4,f1,226,1,0.5,0.350769,0.750201,0.575
h4,f2,226,1,0.5,0.490369,0.752952,0.826571
h4,f5,226,0.99957,0,0.480404,0.732334,0.882143
h4,h1,226,0.999992,0.5,0.367107,0.447778,0.3
h4,h2,226,1,0,0.261497,0.690799,0.5
h4,h3,226,1,1,0.638371,0.732708,0.857143
f4,f1,226,1,0.5,0.163344,0.750201,0.38
f4,f5,226,0.99957,0.5,0.552963,0.732334,0.9475
f4,h1,226,0.999992,0.5,0.212492,0.447778,0.45
f4,h2,226,1,0,0.0635079,0.690799,0.5
f4,h3,226,1,0.5,0.440104,0.732708,0.881933
h5,f1,226,1,0.333333,0.119574,0.750201,0.4
h5,f4,226,0.999937,0.333333,0.793936,0.743001,0.954679
h5,f5,226,0.99957,0.333333,0.750669,0.732334,0.885667
h5,h1,226,0.999992,0.333333,0.228055,0.447778,0.3
h5,h2,226,1,0.666667,0,0.690799,0.9685
h5,h3,226,1,0.666667,0.334537,0.732708,0.995
f1,h2,226,1,0.333333,0.685799,0.690799,0.912987
f1,f5,226,0.99957,0.666667,0.0983332,0.732334,0.907857
f1,h3,226,1,0.333333,0.659381,0.732708,0.827714
f1,h1,226,0.999992,0,0.750855,0.447778,0.3
f1,f4,226,0.999937,0.333333,0.163344,0.743001,0.815
f4,h3,226,1,0.5,0.440104,0.732708,0.881933
f4,h1,226,0.999992,0.5,0.212492,0.447778,0.45
f4,f1,226,1,0.5,0.163344,0.750201,0.38
f4,f5,226,0.99957,0.5,0.552963,0.732334,0.9625
f4,h2,226,1,0,0.0635079,0.690799,0.5
h3,f3,227,1,0.5,0.805921,0.742887,0.889821
h3,f4,227,0.999964,0.5,0.440104,0.743001,0.923857
h3,f5,227,0.99975,0,0.225157,0.732334,0.5
h3,f3,227,1,0.5,0.805921,0.742887,0.889821
h3,f4,227,0.999964,0.5,0.440104,0.743001,0.923857
h3,f5,227,0.99975,0,0.225157,0.732334,0.5
h1,f3,227,1,0.5,0.4744,0.742887,0.352
h1,f4,227,0.999964,0.5,0.212492,0.743001,0.34
h1,f5,227,0.99975,0.5,0.269286,0.732334,0.39
h2,f3,227,1,0.5,0.428662,0.742887,0.777937
h2,f4,227,0.999964,0,0.0635079,0.743001,0.5
h2,f5,227,0.99975,0.5,0,0.732334,0.957143
h2,f5,227,0.99975,0.5,0,0.732334,0.957143
h2,f3,227,1,0.5,0.428662,0.742887,0.777937
h2,f4,227,0.999964,0,0.0635079,0.743001,0.5
h3,f3,227,1,0.5,0.805921,0.742887,0.889821
h3,f4,227,0.999964,0.5,0.440104,0.743001,0.923857
h3,f5,227,0.99975,0,0.225157,0.732334,0.5
h3,h2,227,1,0,0.621867,0.690799,0.38
h4,f3,227,1,0.5,0.83245,0.742887,0.995714
h4,f4,227,0.999964,0.5,0.801733,0.743001,0.929929
h4,f5,227,0.99975,0,0.480404,0.732334,0.882143
h4,h2,227,1,0,0.261497,0.690799,0.5
h4,f1,228,1,0.5,0.350769,0.750201,0.575
h4,f2,228,1,0.5,0.490369,0.752952,0.930649
f4,f1,228,1,0.5,0.163344,0.750201,0.38
f4,f2,228,1,0.5,0.292101,0.752952,0.909107
f3,f1,228,1,0.333333,0.502559,0.750201,0.902643
f2,f1,228,1,0.5,0.742268,0.750201,0.98
f2,f5,228,0.999855,0.75,0.0994279,0.732334,0.965
h5,f1,228,1,0.333333,0.119574,0.750201,0.4
h5,f5,228,0.999855,0.333333,0.750669,0.732334,0.885667
h5,h1,228,0.999997,0.333333,0.228055,0.447778,0.3
f3,f1,228,1,0.333333,0.502559,0.750201,0.902643
f3,f4,228,0.999979,0.666667,0.634183,0.745236,0.658797
f3,f5,228,0.999855,0.333333,0.375065,0.732334,0.9135
f3,h1,228,0.999997,0.333333,0.4744,0.447778,0.3
f3,h2,228,1,0.333333,0.428662,0.690799,0.876
f4,f1,228,1,0.5,0.163344,0.750201,0.38
f4,f5,228,0.999855,0.5,0.552963,0.732334,0.9625
f4,h1,228,0.999997,0.5,0.212492,0.447778,0.45
f4,h2,228,1,0,0.0635079,0.690799,0.5
h1,f2,229,1,0.5,0.556362,0.752952,0.298182
h1,f5,229,0.999916,0.5,0.269286,0.735903,0.39
h1,f5,229,0.999916,0.5,0.269286,0.735903,0.39
h1,f2,229,1,0.5,0.556362,0.752952,0.298182
h1,f3,229,1,0.5,0.4744,0.742887,0.352
h1,f3,229,1,0.5,0.4744,0.742887,0.352
h1,f2,229,1,0.5,0.556362,0.752952,0.298182
h1,f5,229,0.999916,0.5,0.269286,0.735903,0.39
f1,f2,229,1,0.666667,0.742268,0.752952,0.595167
f1,f3,229,1,0.333333,0.502559,0.742887,0.903286
f1,f4,229,0.999988,0.333333,0.163344,0.745236,0.815
f1,f5,229,0.999916,0.666667,0.0983332,0.735903,0.907857
h3,f2,229,1,0.5,0.851998,0.752952,0.957143
h3,f4,229,0.999988,0.5,0.440104,0.745236,0.923857
h3,f5,229,0.999916,0,0.225157,0.735903,0.5
h4,f2,229,1,0.5,0.490369,0.752952,0.936429
h4,f4,229,0.999988,0.5,0.801733,0.745236,0.944929
h4,f5,229,0.999916,0,0.480404,0.735903,0.882143
h1,f5,229,0.999916,0.5,0.269286,0.735903,0.39
h1,f2,229,1,0.5,0.556362,0.752952,0.298182
h1,f4,229,0.999988,0.5,0.212492,0.745236,0.34
f2,f4,229,0.999988,0.25,0.292101,0.745236,0.9775
f2,f5,229,0.999916,0.75,0.0994279,0.735903,0.965
f5,f2,230,1,1,0.0994279,0.752952,0.519667
f1,h1,230,0.999999,0,0.750855,0.447778,0.3
h5,f2,230,1,0.333333,0.191639,0.752952,0.899571
h5,f3,230,1,0.333333,0.517238,0.742887,0.776429
h5,h1,230,0.999999,0.333333,0.228055,0.447778,0.3
h3,f2,230,1,0.5,0.851998,0.752952,0.957143
h3,f3,230,1,0.5,0.805921,0.742887,0.965179
h3,h1,230,0.999999,0.5,0.550043,0.447778,0.3
f5,f2,230,1,1,0.0994279,0.752952,0.830937
f5,f3,230,1,0.333333,0.375065,0.742887,0.883333
f5,f4,230,0.999993,0.333333,0.552963,0.745236,0.884
f5,h1,230,0.999999,0.333333,0.269286,0.447778,0.3
h1,f2,230,1,0.5,0.556362,0.752952,0.298182
h1,f3,230,1,0.5,0.4744,0.742887,0.352
h2,f2,230,1,0.5,0.768221,0.752952,0.845714
h2,f3,230,1,0.5,0.428662,0.742887,0.777937
h2,h1,230,0.999999,0.5,0.43937,0.447778,0.4
h3,f2,230,1,0.5,0.851998,0.752952,0.957143
h3,f3,230,1,0.5,0.805921,0.742887,0.965179
h3,h1,230,0.999999,0.5,0.550043,0.447778,0.3
h3,f2,230,1,0.5,0.851998,0.752952,0.957143
h3,f3,230,1,0.5,0.805921,0.742887,0.965179
h3,h1,230,0.999999,0.5,0.550043,0.447778,0.3
h3,f1,230,1,0.5,0.659381,0.750201,0.952286
h3,f5,230,0.999951,0,0.225157,0.735903,0.5
f2,h1,231,0.999999,0.25,0.556362,0.447778,0.3
h3,h1,231,0.999999,0.5,0.550043,0.447778,0.3
h4,h1,231,0.999999,0.5,0.367107,0.447778,0.3
f4,h1,231,0.999999,0.5,0.212492,0.447778,0.45
f4,h1,231,0.999999,0.5,0.212492,0.447778,0.45
h2,f4,231,0.999996,0,0.0635079,0.745236,0.5
h2,f5,231,0.999972,0.5,0,0.735903,0.963736
h2,h1,231,0.999999,0.5,0.43937,0.447778,0.4
f2,h1,231,0.999999,0.25,0.556362,0.447778,0.3
f2,f4,231,0.999996,0.25,0.292101,0.745236,0.9775
f2,f5,231,0.999972,0.75,0.0994279,0.735903,0.965
f2,h2,231,1,0.25,0.768221,0.690799,0.877
h5,f2,231,1,0.333333,0.191639,0.754782,0.923571
h5,f3,231,1,0.333333,0.517238,0.742887,0.776429
h5,f4,231,0.999996,0.333333,0.793936,0.745236,0.954679
h5,f5,231,0.999972,0.333333,0.750669,0.735903,0.892813
h5,h1,231,0.999999,0.333333,0.228055,0.447778,0.3
f2,f5,231,0.999972,0.75,0.0994279,0.735903,0.965
f2,f4,231,0.999996,0.25,0.292101,0.745236,0.9775
f2,h1,231,0.999999,0.25,0.556362,0.447778,0.3
f2,f3,231,1,0.25,0.657919,0.742887,0.833333
f3,f2,231,1,0.333333,0.657919,0.754782,0.826429
f3,f4,231,0.999996,0.666667,0.634183,0.745236,0.658797
f3,f5,231,0.999972,0.333333,0.375065,0.735903,0.9135
f3,h1,231,0.999999,0.333333,0.4744,0.447778,0.3
h3,f1,232,1,0.5,0.659381,0.750201,0.952286
h3,f2,232,1,0.5,0.851998,0.754782,0.975893
h3,f3,232,1,0.5,0.805921,0.742887,0.965179
h3,h2,232,1,0,0.621867,0.690799,0.38
h5,f1,232,1,0.333333,0.119574,0.750201,0.4
h5,f2,232,1,0.333333,0.191639,0.754782,0.923571
h5,f3,232,1,0.333333,0.517238,0.742887,0.776429
h5,h2,232,1,0.666667,0,0.690799,0.9685
h1,f1,232,1,0,0.750855,0.750201,0.34
h1,f2,232,1,0.5,0.556362,0.754782,0.298182
h1,f3,232,1,0.5,0.4744,0.742887,0.352
h1,h2,232,1,0.5,0.43937,0.690799,0.36
h3,f2,232,1,0.5,0.851998,0.754782,0.975893
h3,f3,232,1,0.5,0.805921,0.742887,0.965179
h3,f1,232,1,0.5,0.659381,0.750201,0.952286
h3,h2,232,1,0,0.621867,0.690799,0.38
h3,f2,232,1,0.5,0.851998,0.754782,0.975893
h3,f3,232,1,0.5,0.805921,0.742887,0.965179
h3,f1,232,1,0.5,0.659381,0.750201,0.952286
h3,h2,232,1,0,0.621867,0.690799,0.38
f4,f1,232,1,0.5,0.163344,0.750201,0.38
f4,f3,232,1,1,0.634183,0.742887,0.973429
f4,h2,232,1,0,0.0635079,0.690799,0.5
h1,f2,233,1,0.5,0.556362,0.754782,0.298182
h1,f5,233,0.99999,0.5,0.269286,0.735903,0.39
h1,h4,233,1,0.5,0.367107,0.698008,0.34
f2,f3,233,1,0.25,0.657919,0.742887,0.833333
f2,f5,233,0.99999,0.75,0.0994279,0.735903,0.965
f2,h4,233,1,0.25,0.490369,0.698008,0.4
h5,f2,233,1,0.333333,0.191639,0.754782,0.923571
h5,f3,233,1,0.333333,0.517238,0.742887,0.776429
h5,f5,233,0.99999,0.333333,0.750669,0.735903,0.892813
h5,h4,233,1,0.666667,0.664526,0.698008,0.909333
f2,f5,233,0.99999,0.75,0.0994279,0.735903,0.965
f2,f3,233,1,0.25,0.657919,0.742887,0.833333
f2,h4,233,1,0.25,0.490369,0.698008,0.4
f2,f1,233,1,0.5,0.742268,0.750201,0.98
h5,h4,233,1,0.666667,0.664526,0.698008,0.909333
h5,f5,233,0.99999,0.333333,0.750669,0.735903,0.892813
h5,f2,233,1,0.333333,0.191639,0.754782,0.923571
h5,f3,233,1,0.333333,0.517238,0.742887,0.776429
h5,f1,233,1,0.333333,0.119574,0.750201,0.4
f1,f2,233,1,0.666667,0.742268,0.754782,0.595167
f1,f3,233,1,0.333333,0.502559,0.742887,0.903286
f1,f5,233,0.99999,0.666667,0.0983332,0.735903,0.907857
f1,h4,233,1,0.333333,0.350769,0.698008,0.875
h2,f1,233,1,0.5,0.685799,0.750201,0.98875
h2,f2,233,1,0.5,0.768221,0.754782,0.865
h2,f3,233,1,0.5,0.428662,0.742887,0.777937
h2,f4,233,0.999999,0,0.0635079,0.745236,0.5
h2,f5,233,0.99999,0.5,0,0.735903,0.966327
h2,h4,233,1,0,0.261497,0.698008,0.5
h5,h4,233,1,0.666667,0.664526,0.698008,0.909333
h5,f5,233,0.99999,0.333333,0.750669,0.735903,0.892813
h5,f2,233,1,0.333333,0.191639,0.754782,0.923571
h5,f3,233,1,0.333333,0.517238,0.742887,0.776429
h5,f1,233,1,0.333333,0.119574,0.750201,0.4
h5,f4,233,0.999999,0.333333,0.793936,0.745236,0.954679
h3,f1,234,1,0.5,0.659381,0.752472,0.952286
h3,h2,234,1,0,0.621867,0.690799,0.38
h4,h2,234,1,0,0.261497,0.690799,0.5
h4,h2,234,1,0,0.261497,0.690799,0.5
h1,f2,234,1,0.5,0.556362,0.754782,0.298182
h1,h2,234,1,0.5,0.43937,0.690799,0.36
h1,h5,234,1,0.5,0.228055,0.6388,0.34
h5,f2,234,1,0.333333,0.191639,0.754782,0.923571
h5,h2,234,1,0.666667,0,0.690799,0.9685
h5,h3,234,1,0.666667,0.334537,0.732708,0.995
h3,h2,234,1,0,0.621867,0.690799,0.38
h3,f2,234,1,0.5,0.851998,0.754782,0.975893
h3,h5,234,1,1,0.334537,0.6388,0.8875
f4,f3,235,1,1,0.634183,0.749027,0.973429
h1,f3,235,1,0.5,0.4744,0.749027,0.352
h1,f4,235,1,0.5,0.212492,0.745236,0.34
h1,f5,235,0.999997,0.5,0.269286,0.735903,0.39
h3,f1,235,1,0.5,0.659381,0.752472,0.905143
h3,f2,235,1,0.5,0.851998,0.754782,0.987143
h3,f3,235,1,0.5,0.805921,0.749027,0.965179
h3,f4,235,1,0.5,0.440104,0.745236,0.923857
h3,f5,235,0.999997,0,0.225157,0.735903,0.5
f3,f1,235,1,0.333333,0.502559,0.752472,0.937143
f3,f2,235,1,0.333333,0.657919,0.754782,0.826429
